"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","HHIPDLIB","HHIP_LIB","HHISTATB","HHIS_ATB","HHICOVQ","HHICOVQ_","HHIGROUP","HHIG_OUP","HHIPRDED","HHIP_DED","HHIR_MPD","QHI3MCX","QHI3MCX_","HHIBCBS","HHIBCBS_","HHICODE","HHICODE_","HHIPOS","HHIPOS_","HHISPECT","HHIS_ECT","HHIPROUT","HHIP_OUT","HHIPRYOU","HHIP_YOU","HHIRPMPD","HHISUBPD","HHIS_BPD","PORTAL","PORTAL_","PORTPLAN","PORT_LAN","PREMSUBS","PREM_UBS"
"20154","03230452",5,0,"1","02","D",,"A",1,"D","3","D","2","D","D",318,"F","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03230512",8,0,"5","01","D",,"A",1,"D","2","D","1","D","D",396,"D","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03230522",6,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03230542",24,0,"5","01","D",,"A",3,"D","2","D","1","D","D",330,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03230592",10,0,"1","01","D",,"A",4,"D","2","D","1","D","D",290,"F","2","D","1","D","2","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03230632",5,0,"5","01","D",,"A",2,"D","3","D",,"A","A",.,"A","1","D","1","D","2","D",,"A","2","D","2","D",,"1","D","1","D","4","D","1","D"
"20154","03230632",6,0,"5","02","D",,"A",1,"D","1","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","2","D","2","D",,"1","D","1","D",,"C","1","D"
"20154","03230652",5,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03230672",18,0,"5","01","D",,"A",4,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03230702",6,0,"5","01","D",,"A",5,"D","2","D","1","D","D",960,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03230742",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",650,"F","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03230782",12,0,"5","01","D",,"A",5,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03230792",17,0,"5","01","D",,"A",3,"D","2","D","1","D","D",832,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03230832",7,0,"5","01","D",,"A",2,"D","2","D","1","D","D",807,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03230832",8,0,"5","02","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","5","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03230872",3,0,"5","01","D",,"A",4,"D","1","D","2","D","D",225,"D","2","D","1","D","2","D",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20154","03230932",3,0,"5","01","D",,"A",1,"D","2","D","1","D","D",900,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03230942",4,0,"5","01","D",,"A",2,"D","2","D","2","D","D",345,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03230952",6,0,"5","01","D",,"A",2,"D","2","D","2","D","D",2403,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03230962",4,0,"5","01","D",,"A",1,"D","2","D",,"C","C",234,"F","1","D","2","D",,"A",,"A",,"A","1","D",,,"A",,"A",,"A",,"A"
"20154","03231012",10,0,"5","01","D",,"A",1,"D","3","D","2","D","D",936,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231012",11,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","1","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231022",3,0,"5","01","D",,"A",4,"D","2","D","1","D","D",1495,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03231062",6,0,"5","01","D",,"A",2,"D","1","D","2","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231062",7,0,"5","02","D",,"A",1,"D","1","D","2","D","D",1800,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A","1","D","3","D","2","D"
"20154","03231112",4,0,"5","01","D",,"A",2,"D","3","D","2","D","D",3114,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231122",5,0,"5","01","D",,"A",2,"D","2","D","1","D","D",2400,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231132",21,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03231132",22,0,"5","02","D",,"A",3,"D","2","D","1","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231132",23,0,"1","03","D",,"A",3,"D","2","D","1","D","D",600,"D","1","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231182",17,0,"5","01","D",,"A",1,"D","2","D","2","D","D",69,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231182",18,0,"5","02","D",,"A",1,"D","2","D","1","D","D",254,"F","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231212",8,0,"5","01","D",,"A",1,"D","2","D","1","D","D",75,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231232",2,0,"1","01","D",,"A",1,"D","3","D","1","D","D",312,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231252",31,0,"5","01","D",,"A",2,"D","3","D","1","D","D",1881,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231252",32,0,"5","02","D",,"A",2,"D","3","D","2","D","D",891,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231312",4,0,"5","01","D",,"A",1,"D","1","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03231332",9,0,"1","01","D",,"A",1,"D","1","D","2","D","D",1200,"D","2","D","2","D",,"A",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20154","03231352",8,0,"5","01","D",,"A",2,"D","1","D","2","D","D",4500,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231372",12,0,"5","01","D",,"A",1,"D","1","D","2","D","D",501,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231433",14,0,"5","01","D",,"A",6,"D","2","D","1","D","D",910,"D","1","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03231433",15,0,"5","02","D",,"A",6,"D","2","D","1","D","D",39,"D","1","D","4","D",,"A","2","D",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03231433",16,0,"5","03","D",,"A",6,"D","2","D","1","D","D",130,"D","2","D","4","D",,"A","1","D",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03231452",7,0,"5","01","D",,"A",2,"D","2","D","2","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231492",9,0,"5","01","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","1","D","2","D",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03231532",6,0,"5","01","D",,"A",1,"D","2","D","2","D","D",711,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231562",2,0,"1","01","D",,"A",1,"D","2","D","1","D","D",325,"D","2","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03231572",9,0,"5","01","D",,"A",4,"D","2","D","1","D","D",1430,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03231592",14,0,"1","01","D",,"A",1,"D","1","D","2","D","D",858,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231592",15,0,"1","02","D",,"A",1,"D","1","D","2","D","D",135,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231592",16,0,"1","03","D",,"A",1,"D","1","D","2","D","D",240,"D","2","D","4","D",,"A","3","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231602",9,0,"1","01","D",,"A",2,"D","2","D","1","D","D",1200,"D","1","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231612",10,0,"5","01","D",,"A",4,"D","2","D","1","D","D",5200,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03231635",3,0,"1","01","D",,"A",1,"D","1","D","2","D","D",72,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231663",26,0,"5","01","D",,"A",4,"D","2","D","1","D","D",270,"D","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231663",27,0,"5","02","D",,"A",2,"D","2","D","1","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231663",28,0,"5","03","D",,"A",2,"D","2","D","1","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231672",15,0,"5","01","D",,"A",2,"D","1","D",,"A","A",.,"A","2","D","5","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03231682",3,0,"5","01","D",,"A",1,"D","1","D","2","D","D",678,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231722",5,0,"5","01","D",,"A",2,"D","3","D","1","D","D",.,"A","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231732",5,0,"5","01","D",,"A",2,"D","2","D","2","D","D",420,"D","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03231742",8,0,"1","01","D",,"A",1,"D","1","D","1","D","D",768,"F","2","D","1","D","2","D",,"A",,"A","1","D","03","1","D","1","D","4","D","1","D"
"20154","03231762",6,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03231762",7,0,"5","02","D",,"A",2,"D","3","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","2","D","2","D",,"2","D","1","D",,"C","1","D"
"20154","03231772",4,0,"5","01","D",,"A",1,"D","1","D","1","D","D",420,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231792",6,0,"5","01","D",,"A",2,"D","1","D","2","D","D",738,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231822",8,0,"5","01","D",,"A",1,"D","3","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03231862",19,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03231862",20,0,"5","02","D",,"A",4,"D","2","D","1","D","D",150,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03231882",4,0,"5","01","D",,"A",4,"D","2","D","1","D","D",988,"F","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03231902",3,0,"5","01","D",,"A",1,"D","1","D","2","D","D",1158,"F","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","1","D",,"C",,"C"
"20154","03231943",3,0,"5","01","D",,"A",1,"D","3","D","2","D","D",48,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231952",4,0,"5","01","D",,"A",2,"D","1","D","2","D","D",.,"A","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03231962",8,0,"5","01","D",,"A",3,"D","1","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03231982",5,0,"5","01","D",,"A",1,"D","1","D","2","D","D",150,"D","2","D","4","D",,"A","4","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232002",8,0,"1","01","D",,"A",4,"D","2","D","1","D","D",900,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232022",13,0,"5","01","D",,"A",3,"D","2","D","1","D","D",975,"D","1","D","1","D","1","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232032",7,0,"5","01","D",,"A",2,"D","2","D","1","D","D",247,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232032",8,0,"5","02","D",,"A",1,"D","1","D","2","D","D",273,"D","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A","2","D",,"A",,"A"
"20154","03232052",10,0,"5","01","D",,"A",1,"D","1","D","2","D","D",1065,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232102",24,0,"5","01","D",,"A",5,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232152",20,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232152",21,0,"5","02","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232152",22,0,"5","03","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","4","D",,"A","1","D","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232172",13,0,"5","01","D",,"A",2,"D","3","D","1","D","D",3861,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A","2","D",,"A",,"A"
"20154","03232182",22,0,"1","01","D",,"A",2,"D","2","D","1","D","D",1040,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03232192",5,0,"5","01","D",,"A",3,"D","1","D","2","D","D",318,"D","2","D","1","D","1","D",,"A",,"A","1","D","04","1","D","1","D","3","D","1","D"
"20154","03232202",4,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D",,"C",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232222",9,0,"5","01","D",,"A",5,"D","2","D","1","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232242",7,0,"1","01","D",,"A",1,"D","2","D","1","D","D",450,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232272",3,0,"5","01","D",,"A",1,"D","1","D","1","D","D",358,"D","1","D","1","D","1","D",,"A",,"A","1","D","02",,"A","2","D",,"A",,"A"
"20154","03232292",4,0,"5","01","D",,"A",1,"D","2","D","1","D","D",325,"D","1","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232292",5,0,"5","02","D",,"A",1,"D","2","D","1","D","D",195,"D","1","D","4","D",,"A","1","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232312",18,0,"5","01","D",,"A",4,"D","2","D","1","D","D",559,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232312",19,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232322",7,0,"5","01","D",,"A",2,"D","2","D","1","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232432",13,0,"5","01","D",,"A",1,"D","1","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03232562",24,0,"5","01","D",,"A",4,"D","2","D","1","D","D",1170,"D","2","D","2","D",,"A",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03232562",25,0,"1","02","D",,"A",4,"D","1","D","2","D","D",59,"D","2","D","4","D",,"A","4","D",,"A","1","D","09",,"A","2","D",,"A",,"A"
"20154","03232592",8,0,"5","01","D",,"A",2,"D","2","D","1","D","D",3600,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232592",9,0,"5","02","D",,"A",2,"D","2","D","1","D","D",720,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232602",6,0,"1","01","D",,"A",2,"D","1","D","2","D","D",1500,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232622",12,0,"5","01","D",,"A",1,"D","2","D","1","D","D",338,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232622",13,0,"5","02","D",,"A",1,"D","1","D","2","D","D",486,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232622",14,0,"5","03","D",,"A",1,"D","1","D","2","D","D",1044,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232632",6,0,"5","01","D",,"A",4,"D","2","D","1","D","D",1820,"F","1","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03232662",9,0,"5","01","D",,"A",1,"D","1","D","2","D","D",648,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232672",4,0,"1","01","D",,"A",2,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232672",5,0,"1","02","D",,"A",2,"D","1","D","2","D","D",1230,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A","1","D","3","D","2","D"
"20154","03232702",10,0,"5","01","D",,"A",2,"D","2","D","2","D","D",840,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232702",11,0,"5","02","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232702",12,0,"5","03","D",,"A",2,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232762",6,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1140,"D","1","D","2","D",,"A",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232772",9,0,"5","01","D",,"A",1,"D","1","D","2","D","D",192,"F","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232782",10,0,"5","01","D",,"A",1,"D","2","D","2","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232802",10,0,"5","01","D",,"A",3,"D","1","D","2","D","D",225,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03232802",11,0,"5","02","D",,"A",1,"D","2","D","1","D","D",75,"D","1","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232802",12,0,"5","03","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","1","D","2","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232842",7,0,"1","01","D",,"A",2,"D","2","D","1","D","D",510,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232902",8,0,"5","01","D",,"A",6,"D","2","D","1","D","D",1300,"D","2","D","1","D","1","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03232932",13,0,"5","01","D",,"A",2,"D","2","D","1","D","D",27,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03232932",14,0,"5","02","D",,"A",1,"D","2","D","1","D","D",208,"D","2","D","4","D",,"A","4","D",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03232932",15,0,"1","03","D",,"A",1,"D","1","D","2","D","D",60,"D","2","D","2","D",,"A",,"A",,"A","1","D","04","1","D","1","D",,"C","1","D"
"20154","03232982",7,0,"1","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03232992",9,0,"1","01","D",,"A",2,"D","2","D","1","D","D",1560,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03233002",18,0,"5","01","D",,"A",3,"D","2","D","1","D","D",.,"A","1","D","4","D",,"A","4","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03233002",19,0,"5","02","D",,"A",3,"D","2","D","1","D","D",.,"A","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03233002",20,0,"1","03","D",,"A",1,"D","1","D","2","D","D",315,"D","2","D","3","D",,"A",,"A",,"A","1","D","06",,"A","2","D",,"A",,"A"
"20154","03233022",6,0,"1","01","D",,"A",1,"D","3","D","1","D","D",96,"D","2","D","4","D",,"A","1","D",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233032",7,0,"1","01","D",,"A",2,"D","2","D","1","D","D",1235,"D","2","D","1","D","1","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03233032",8,0,"1","02","D",,"A",1,"D","2","D","1","D","D",260,"D","2","D","1","D",,"C",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03233082",9,0,"5","01","D",,"A",1,"D","2","D","1","D","D",387,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03233092",9,0,"5","01","D",,"A",2,"D","1","D","2","D","D",9900,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233112",5,0,"5","01","D",,"A",1,"D","2","D","1","D","D",169,"D","2","D","1","D","2","D",,"A",,"A","1","D","01",,"A",,"A",,"A",,"A"
"20154","03233112",6,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","2","D","1","D","2","D",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03233122",4,0,"5","01","D",,"A",1,"D","1","D","2","D","D",327,"D","2","D","3","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233152",12,0,"5","01","D",,"A",5,"D","2","D","2","D","D",1260,"D","2","D","1","D","1","D",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03233152",13,0,"5","02","D",,"A",1,"D","2","D","1","D","D",.,"A","2","D","1","D","1","D",,"A",,"A","1","D","10",,"A",,"A",,"A",,"A"
"20154","03233152",14,0,"5","03","D",,"A",5,"D","2","D","1","D","D",1260,"D","2","D","2","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03233152",15,0,"5","04","D",,"A",5,"D","2","D","1","D","D",156,"D","2","D","4","D",,"A","1","D",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03233192",15,0,"1","01","D",,"A",1,"D","2","D","1","D","C",293,"F","2","D","1","D","2","D",,"A",,"A","1","D",,,"A",,"A",,"A",,"A"
"20154","03233242",9,0,"5","01","D",,"A",1,"D","2","D","1","D","D",225,"D","2","D","1","D","2","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03233262",15,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233292",7,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233312",6,0,"5","01","D",,"A",4,"D","3","D",,"A","A",.,"A","2","D","1","D","1","D",,"A","1","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03233363",19,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233372",8,0,"5","01","D",,"A",2,"D","1","D","2","D","D",222,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233382",3,0,"5","01","D",,"A",1,"D","3","D","2","D","D",537,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233442",9,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233442",10,0,"5","02","D",,"A",1,"D","2","D",,"A","A",.,"A","1","D","2","D",,"A",,"A","2","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233482",8,0,"1","01","D",,"A",1,"D","1","D","2","D","D",105,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233532",7,0,"5","01","D",,"A",1,"D","1","D","2","D","D",492,"D","2","D","2","D",,"A",,"A",,"A","1","D","04",,"A","2","D",,"A",,"A"
"20154","03233552",16,0,"5","01","D",,"A",2,"D","2","D","1","D","D",1008,"D","2","D","1","D","1","D",,"A",,"A","1","D","04",,"A",,"A",,"A",,"A"
"20154","03233552",17,0,"5","02","D",,"A",2,"D","1","D","2","D","D",1500,"D","2","D","2","D",,"A",,"A",,"A","1","D","09",,"A","2","D",,"A",,"A"
"20154","03233562",9,0,"5","01","D",,"A",3,"D","2","D",,"A","A",.,"A","2","D","2","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
"20154","03233603",9,0,"5","01","D",,"A",1,"D","2","D","2","D","D",162,"D","2","D","5","D",,"A",,"A",,"A","1","D","03",,"A",,"A",,"A",,"A"
"20154","03233612",23,0,"1","01","D",,"A",2,"D","1","D",,"A","A",.,"A","2","D","3","D",,"A",,"A","2","D","2","D",,,"A","2","D",,"A",,"A"
"20154","03233642",12,0,"5","01","D",,"A",5,"D","2","D","1","D","D",780,"D","1","D","2","D",,"A",,"A",,"A","1","D","02",,"A",,"A",,"A",,"A"
"20154","03233652",9,0,"5","01","D",,"A",1,"D","2","D",,"A","A",.,"A","2","D","5","D",,"A",,"A","1","D","2","D",,,"A",,"A",,"A",,"A"
